UserID,chargeback_count,fraud_reports,no_fraud_charges,transaction_frequency,isFlagged
4177560947566503,1,1,0,10,0
4286712074538577,1,0,1,4,0
4338407755560309,2,1,1,10,0
4753725654681629,0,1,0,4,0
4578615466823183,1,1,0,8,0
4919384719943789,1,4,1,11,0
4023053437963352,0,0,1,7,0
4438332746268904,0,4,1,12,0
4107776110274288,2,2,1,9,0
4834727275600288,0,2,0,8,0
4420079513475606,2,3,0,1,0
4271290850365678,0,4,1,11,0
4910019426221959,0,1,1,8,0
4986312387309452,0,2,1,12,0
4950309956916982,2,0,0,9,0
4993890079944562,1,1,1,10,0
4227880416881146,1,3,0,1,0
4472186129410237,0,1,0,13,0
4698013113219762,1,2,0,5,0
4562331069853324,0,4,0,9,0
4266833426419078,0,0,0,12,0
4097488261393980,2,0,0,5,0
4001090159212135,0,1,1,11,0
4179656909541035,0,4,0,12,0
4295989661471359,2,4,1,4,0
4323857437134633,0,3,1,14,0
4189390061788758,2,1,1,13,0
4890619927355265,2,0,0,11,0
4648042605910852,0,1,1,14,0
4109614674936653,0,3,0,5,0
4662199077464536,1,4,0,9,0
4937813747378061,0,4,1,11,0
4164062204707784,0,4,1,1,0
4020574813351279,1,3,1,5,0
4477054341173683,0,1,0,6,0
4173078348770206,2,1,0,7,0
4217104974691801,2,1,0,12,0
4064162441951921,2,3,1,6,0
4617937107350290,2,1,1,5,0
4940052298289832,2,1,0,3,0
4686708520594954,2,4,1,7,0
4963053082766128,2,2,0,13,0
4930190581826431,0,3,1,2,0
4708175875281765,1,2,1,4,0
4938469618974949,1,0,1,10,0
4162329464556744,1,0,1,9,0
4168748175013238,2,4,0,6,0
4624871476665882,0,2,1,5,0
4379671288916128,2,2,0,5,0
4125471209427876,1,0,0,7,0
4848046055228150,1,4,0,4,0
4990704478618516,1,0,1,10,0
4750758634365636,0,2,0,14,0
4872523004660245,1,3,1,7,0
4727136058805298,2,1,1,2,0
4728327551520919,2,1,0,9,0
4015629772522703,1,4,0,8,0
4957117347194638,0,4,0,5,0
4224153610298407,0,3,0,3,0
4456022641838326,1,1,1,1,0
4556162685759910,0,0,1,12,0
4482682390391112,2,0,1,3,0
4748161302262042,1,4,1,14,0
4611694720980195,1,1,1,1,0
4554873880508538,2,3,1,10,0
4797729702979710,0,4,0,3,0
4879208091346097,0,3,0,6,0
4434356654976384,1,3,0,3,0
4045240480362434,1,4,0,4,0
4727782149184233,1,3,1,3,0
4856303946767691,2,2,1,4,0
4819915792213177,0,1,0,14,0
4065350451086733,1,4,0,14,0
4438548288113998,1,2,1,8,0
4673733912564345,0,0,0,10,0
4333403259221188,1,2,0,9,0
4478535543805360,2,0,1,7,0
4785410789881525,1,3,0,9,0
4487853839100282,2,4,0,13,0
4973905770391774,2,2,0,14,0
4276753083585854,0,1,0,12,0
4428063848118513,1,1,0,12,0
4897003420709331,1,3,1,2,0
4217396219548339,1,1,0,12,0
4065096157676869,0,3,0,2,0
4646601152618622,2,1,0,6,0
4438183672984075,2,2,1,13,0
4871468410821430,2,2,1,8,0
4819736903050096,2,4,0,2,0
4946235101225796,0,3,1,10,0
4942721584051563,0,1,0,14,0
4311746705221996,0,2,0,2,0
4026992452195530,2,0,1,3,0
4250371645193115,2,1,0,3,0
4342699386028912,1,2,0,12,0
4964125914789780,1,3,1,9,0
4703659168078355,0,2,0,12,0
4858562202244509,0,2,0,10,0
4108600784263428,1,1,1,2,0
4410931489145484,1,4,0,5,0
4900853610371127,1,2,1,14,0
4588762540382378,1,1,1,6,0
4846048551161101,2,3,1,6,0
4831599666214471,2,0,1,11,0
4054628331550231,2,0,1,4,0
4710014003304312,1,1,1,11,0
4611045022360190,1,1,1,6,0
4458956541073195,1,0,0,12,0
4283839090399032,0,1,1,8,0
4743736285811207,2,2,1,9,0
4317941266361976,0,4,1,5,0
4684217789792681,2,2,1,9,0
4922074853145987,2,3,0,9,0
4954617744895623,2,2,0,5,0
4076365245469109,2,2,0,9,0
4350281103516773,0,1,0,11,0
4194917399090599,2,1,0,7,0
4578382540470818,2,2,1,9,0
4960756183418240,2,3,1,13,0
4203629366420670,1,1,0,7,0
4640744049903223,1,4,0,14,0
4862107137400521,0,1,0,7,0
4279800048564305,1,3,1,1,0
4222700739704145,2,4,0,2,0
4056976715616278,0,0,0,6,0
4110961968573578,2,2,1,1,0
4572394638486867,2,2,0,10,0
4672221593920334,1,4,1,14,0
4621998138219908,1,3,1,12,0
4927946559711060,2,2,1,4,0
4272933074078770,2,4,1,9,0
4535232237513952,1,0,0,12,0
4116818891142786,0,0,1,8,0
4771016944202964,0,1,0,13,0
4723091379258863,0,4,1,10,0
4329432590934676,1,3,0,7,0
4599647797806301,0,1,1,1,0
4901340677702807,2,0,1,6,0
4752402469003545,0,4,0,2,0
4501497990390878,1,0,0,5,0
4935690350031886,2,1,0,1,0
4847715651329064,0,3,1,3,0
4049997365403841,1,1,1,14,0
4519831776235925,2,3,1,4,0
4282396633601086,2,0,0,14,0
4034065633452714,0,2,0,12,0
4158961205676674,2,4,0,14,0
4529769264608724,0,4,0,6,0
4051918668045118,0,2,1,3,0
4125358784579496,2,0,0,7,0
4497287925471224,0,3,0,14,0
4322624025765769,1,2,0,3,0
4669903195342547,1,4,1,3,0
4079568875589750,2,3,1,4,0
4994981584294418,1,0,0,6,0
4765303256025706,2,4,0,11,0
4404457810395067,2,3,1,2,0
4703685576768873,0,2,1,1,0
4989108676932088,2,4,1,9,0
4396646467984633,0,3,0,13,0
4030803726229399,0,3,0,12,0
4780360229138249,2,4,1,3,0
4457185379507022,0,2,1,5,0
4599325941398364,1,0,0,12,0
4519381391833530,1,0,1,2,0
4859181210211613,2,2,1,14,0
4509559565738500,1,3,0,2,0
4272444755161505,1,1,1,10,0
4923748364826669,2,1,1,7,0
4716361278028058,0,4,0,1,0
4704365061669956,1,0,1,3,0
4701998742516684,1,0,0,4,0
4669612449667456,2,3,0,2,0
4373516344715376,2,4,0,13,0
4316074159947387,1,4,1,1,0
4875824137306277,2,3,0,10,0
4273312282372045,1,0,0,3,0
4412228185067130,2,1,0,1,0
4822000174887693,2,3,1,14,0
4293788325596367,1,1,1,13,0
4815980742486848,2,2,1,13,0
4734711959491116,0,2,0,9,0
4578730570792461,0,1,1,8,0
4759770503518824,2,1,1,7,0
4210296312879275,0,1,1,14,0
4810564557562466,2,3,0,8,0
4119928667712261,0,3,1,4,0
4814540774541646,0,2,0,2,0
4104248914111747,2,1,1,12,0
4747594496477672,0,4,1,1,0
4956092938003731,1,1,1,5,0
4112536829695832,2,2,1,9,0
4349400460187242,0,3,1,6,0
4835032155363514,0,3,1,2,0
4155597026054031,1,4,1,7,0
4292820542897327,0,2,0,1,0
4169154460392974,0,1,1,14,0
4606798154908114,2,2,0,13,0
4264062065712278,1,1,1,7,0
4446920372439359,1,3,1,7,0
4669061811819768,1,1,0,8,0
4413213306500473,2,4,0,10,0
4413885928955183,2,0,0,7,0
4518560001986918,0,2,0,3,0
4245192035200502,2,4,0,11,0
4477371022066014,1,1,1,3,0
4276223885510963,1,2,1,5,0
4667172783740148,0,3,1,3,0
4310192880984481,2,4,0,6,0
4044511815492091,2,4,0,11,0
4882419916414177,1,0,0,9,0
4059548654436724,0,0,1,7,0
4917471965024117,2,4,0,9,0
4239788682173138,2,0,1,5,0
4247807954083427,1,2,1,1,0
4921776471705635,2,3,0,7,0
4436650528117052,1,3,0,12,0
4457758034150550,2,4,1,5,0
4527400346250630,1,4,1,12,0
4705663830221813,2,2,0,13,0
4552081650405552,2,2,0,12,0
4311058862195835,2,1,1,2,0
4790459662529894,2,3,1,6,0
4732998155338405,0,1,1,7,0
4534860785319843,1,1,0,4,0
4770587775603299,1,2,1,5,0
4904748860207250,0,1,1,5,0
4130835231128202,2,1,0,13,0
4354380691935472,2,0,0,1,0
4923067516008492,2,0,1,1,0
4855889759369782,1,3,1,4,0
4189111212124598,1,1,0,14,0
4183372181068846,0,1,0,8,0
4290024090791345,2,4,0,8,0
4313218444896890,2,4,1,8,0
4593596381647355,1,2,1,9,0
4196658724254462,1,2,0,4,0
4050908431776165,2,4,0,1,0
4554680852135806,1,0,1,13,0
4601873177097388,0,0,0,2,0
4449491825548052,1,2,0,11,0
4813020189958751,2,0,1,14,0
4264133329255105,1,2,0,14,0
4569386350864912,0,3,0,1,0
4637593520567535,0,3,1,10,0
4704074982523140,1,2,1,11,0
4682431108793989,2,1,1,8,0
4518642938368343,1,3,0,4,0
4704794604439405,2,0,0,3,0
4679213204957493,1,0,0,13,0
4061109406326147,1,4,0,10,0
4253495900367358,0,3,1,3,0
4605905642323878,2,3,1,7,0
4222763695828266,2,2,0,7,0
4204469979224469,2,1,0,10,0
4828485974619293,1,3,0,11,0
4004880343149707,1,2,0,3,0
4057073978861871,2,0,1,1,0
4603214201537081,0,0,1,8,0
4845059455211570,1,1,1,5,0
4238415799421744,1,3,1,4,0
4758944230172798,0,2,0,12,0
4605364341542109,1,3,1,2,0
4479943772808114,2,0,1,2,0
4203713056544864,1,2,1,5,0
4579630928024691,0,4,1,9,0
4285073262793206,1,1,0,5,0
4354592119369304,1,4,0,14,0
4502897626064863,1,3,0,10,0
4307051051853013,2,3,0,13,0
4026958051383181,0,1,0,6,0
4691855143415159,2,3,0,5,0
4520668089908856,1,4,0,14,0
4944420759522627,0,0,1,10,0
4511896549477649,1,1,1,6,0
4442864683198813,1,0,0,1,0
4011902475707713,0,2,0,9,0
4727859128382556,2,2,1,12,0
4219868798224365,0,2,0,5,0
4079695052422685,1,0,1,11,0
4644541091879772,1,1,0,7,0
4765378784408889,0,4,1,11,0
4524421101452537,0,4,1,12,0
4726828116705343,0,4,1,1,0
4426053044900782,0,0,1,2,0
4397515090839796,1,4,1,11,0
4365020073838822,1,2,0,2,0
4986767820788143,2,2,0,14,0
4129077057363422,2,4,0,9,0
4545580238674852,2,4,1,13,0
4812984779605737,1,0,0,4,0
4363547386714847,1,3,1,4,0
4953218727002161,1,3,1,13,0
4428898656514968,2,0,1,7,0
4120577684684594,0,0,1,10,0
4766651721061253,2,0,0,7,0
4862455106443653,0,1,1,6,0
4730370762539332,2,1,1,3,0
4036309550092428,0,0,0,12,0
4510308558536381,0,1,1,8,0
4329441276236777,0,0,0,12,0
4135168019143127,1,4,1,1,0
4489628808535165,2,3,1,14,0
4030747901764078,0,2,1,4,0
4807892209391033,2,1,1,11,0
4173204588723172,1,4,1,13,0
4242927559219807,1,4,0,7,0
4896250208572719,0,1,0,11,0
4587576405626443,1,0,1,14,0
4072944035587710,0,2,0,2,0
4105662505140429,1,4,0,1,0
4905833712196502,2,3,1,4,0
4209369964643126,2,1,1,6,0
4047346642665297,0,1,0,11,0
4658129931530764,2,2,0,2,0
4140140919924883,1,2,0,4,0
4486103357163820,1,3,0,7,0
4456513915110095,2,3,0,7,0
4131065565606206,0,0,1,4,0
4732837197986815,2,4,1,2,0
4451422665630465,1,0,1,10,0
4571861924687904,1,2,1,8,0
4966192405585695,2,0,0,12,0
4949122704074465,1,3,1,8,0
4297940980038070,0,1,0,3,0
4572700898552091,1,1,1,12,0
4074280514812388,1,3,1,8,0
4017270367699149,2,1,0,4,0
4101864724057848,2,1,1,12,0
4819477456019101,0,3,1,9,0
4219406193021423,0,2,1,6,0
4304100747274937,1,0,0,8,0
4237529909591062,2,0,0,4,0
4359724631066879,1,0,0,5,0
4339740098312536,1,4,1,8,0
4378450299692239,2,4,0,9,0
4673346485739986,2,4,1,6,0
4837768988487479,1,3,0,13,0
4986370481412770,1,2,0,12,0
4212118254730886,2,4,1,10,0
4925093844016526,2,0,1,3,0
4143866465687410,2,3,0,14,0
4571618594380602,2,1,0,13,0
4102784681080907,1,3,1,14,0
4501537786038957,2,3,1,14,0
4508521162599660,1,4,0,2,0
4796632788411155,2,3,1,13,0
4395485767257700,2,4,0,13,0
4765491800242644,1,0,0,4,0
4815923990242398,2,1,1,1,0
4704818960644181,1,4,1,8,0
4041884458346145,0,2,0,2,0
4343813630094518,2,4,1,11,0
4496892331501976,0,4,0,6,0
4740139676849790,2,2,1,5,0
4713215240848105,2,3,1,10,0
4849238803407686,0,0,1,3,0
4331310138967075,1,1,1,7,0
4172322738331729,0,0,1,8,0
4075674404716551,2,1,0,14,0
4071612271638098,0,1,0,2,0
4370582704585778,0,3,1,2,0
4260014462573575,1,2,1,1,0
4898752056341111,1,4,0,12,0
4910425856488242,0,3,0,10,0
4572664607133470,0,0,1,8,0
4645273414309191,1,2,1,8,0
4890326825894615,1,1,1,9,0
4794900960258765,1,2,0,10,0
4047912683722824,2,4,0,2,0
4145656963124737,0,3,0,2,0
4180720705570114,0,0,1,11,0
4637341306607020,0,0,0,12,0
4697459586632521,2,4,1,11,0
4590044688693221,1,0,1,13,0
4215893932616320,1,2,1,4,0
4085510634579427,0,2,0,13,0
4218898745730843,1,0,0,9,0
4193451791289618,2,0,0,1,0
4136069862314428,1,1,1,6,0
4529317503806129,2,2,0,3,0
4134220690595249,1,0,0,2,0
4075547328703493,1,1,0,9,0
4359746663998323,1,3,0,13,0
4994377496007263,2,0,1,10,0
4522598694156849,0,0,0,14,0
4255809095675052,1,0,0,5,0
4949107631246401,1,3,0,7,0
4694537852144025,2,4,0,3,0
4479752184513885,2,2,0,14,0
4835852048495383,0,3,0,1,0
4393445117088074,2,1,0,7,0
4943886335604389,2,1,0,12,0
4417034585157546,1,0,1,2,0
4057599527554567,2,0,1,14,0
4457030812808183,1,2,0,13,0
4724530283670704,0,0,0,2,0
4350360173665833,1,4,0,5,0
4245745843396216,1,1,0,12,0
4710761087145850,2,3,1,4,0
4935549096898265,1,4,0,5,0
4628464731710879,0,2,0,11,0
4104229747914325,1,0,1,11,0
4709276526447711,1,3,0,5,0
4801366424106340,0,4,1,5,0
4257824046317256,2,3,0,2,0
4897136862143153,0,0,1,13,0
4795797694725674,1,2,1,3,0
4775134191030198,0,0,1,3,0
4237876751910431,0,0,0,6,0
4732695123009502,2,1,0,7,0
4297862712676029,0,3,1,13,0
4992428251585464,0,0,0,7,0
4933662467247780,0,0,1,2,0
4793213566921799,1,1,0,4,0
4375974124525994,0,2,0,11,0
4999041705397866,2,0,1,3,0
4426069956099405,0,1,1,11,0
4148433105426173,2,3,0,11,0
4273168859841006,0,1,1,2,0
4618492642884675,2,1,1,5,0
4941387002454242,0,1,1,12,0
4743100836408668,2,4,0,1,0
4372998444822255,0,4,1,12,0
4874653947271004,0,3,1,14,0
4562135873873299,0,4,0,1,0
4666846549270398,1,2,0,11,0
4025220490329361,2,0,1,11,0
4664171202435853,1,1,1,13,0
4618892127832083,0,0,1,14,0
4346789484159846,2,4,1,6,0
4864461732360327,2,4,0,11,0
4352058840532414,0,3,0,4,0
4026191555472785,1,2,0,7,0
4217043982297567,1,3,1,4,0
4407867352295003,2,1,0,8,0
4798798771976658,0,4,0,4,0
4254085761889241,0,3,1,11,0
4966380384898185,2,4,0,5,0
4414330631883868,2,1,1,7,0
4571867341263849,1,1,1,2,0
4592904903389517,1,1,1,14,0
4550706406478238,1,1,0,7,0
4533408118619108,0,0,1,2,0
4686553918236366,0,0,1,8,0
4551462776271915,1,0,1,9,0
4585441945435429,2,2,1,3,0
4061637580753785,1,0,0,8,0
4210859893389087,2,4,1,4,0
4880095143887666,2,1,0,8,0
4296683886991072,1,3,0,6,0
4581696317649444,1,0,0,1,0
4498641327329621,0,1,1,13,0
4871360846143895,0,2,1,8,0
4766798893606231,2,4,1,5,0
4635586810097686,1,1,1,3,0
4725723769367544,0,4,1,8,0
4330934336554475,0,3,0,1,0
4359817575036138,0,0,1,1,0
4973861183040138,1,0,1,4,0
4423205510168939,0,3,0,14,0
4230005449435570,2,0,0,1,0
4583990180811993,0,3,1,1,0
4385969307994908,1,1,1,11,0
4331324504472636,0,2,1,9,0
4819695992828640,2,0,0,5,0
4741025130598322,0,2,1,4,0
4526661758676056,2,3,0,10,0
4007991955621391,2,2,1,5,0
4940131142444833,0,4,1,10,0
4571191431652864,2,2,0,3,0
4723647790008458,1,4,1,14,0
4680008412435069,1,3,0,5,0
4562547107423768,2,3,0,14,0
4042454328266821,1,1,1,11,0
4623791971135069,2,4,1,12,0
4389489115326363,2,1,1,13,0
4213960167578020,1,4,0,14,0
4461422590603262,1,4,1,1,0
4085935074210482,1,1,0,9,0
4516616863438661,0,4,1,11,0
4126616527816726,0,3,1,10,0
4930162374140148,0,1,1,10,0
4027659792362554,1,3,1,11,0
4953454037985098,0,4,0,14,0
4050196174520897,2,0,1,11,0
4310107283662575,0,3,1,5,0
4975316058689665,1,1,1,13,0
4854992180547702,2,2,0,2,0
4408700840694579,2,3,1,5,0
4390082188860678,1,3,0,2,0
4844938324552044,2,4,0,11,0
4469872543706459,2,0,1,11,0
4584729492607239,0,3,0,12,0
4005241244847411,0,4,1,1,0
4177798824140980,0,1,1,9,0
4921116149363659,2,2,0,12,0
4117694004202182,1,0,0,4,0
4796204715675243,0,4,0,12,0
4666106913736221,0,3,0,8,0
4048660343622798,1,4,0,12,0
4762689479358244,2,2,0,9,0
4745488946970901,2,3,1,7,0
4532689893748953,0,2,0,2,0
4192558641058968,0,1,1,6,0
4514448656901412,0,3,1,4,0
4942668708982308,2,2,0,1,0
4787157802074988,2,1,0,8,0
4022246117141734,0,0,0,10,0
4932303568764354,1,3,0,3,0
4849147609635814,0,2,0,6,0
4788942297448535,1,1,1,9,0
4707494041379309,0,2,0,7,0
4928641945791368,2,4,1,2,0
4280534704932277,1,1,1,5,0
4375961429557665,0,3,0,6,0
4641861561866254,2,3,1,11,0
4325918814760545,1,2,1,1,0
4002237422318715,1,0,1,5,0
4499649806514729,2,2,1,12,0
4765213598865992,2,1,0,2,0
4124216973548873,0,2,0,14,0
4930138843617627,2,2,1,1,0
4059797024553656,2,0,1,5,0
4230161973278777,2,1,0,7,0
4950405785366090,1,1,1,9,0
4696466597102973,1,2,1,1,0
4545583390635307,1,2,1,6,0
4680878554220549,1,4,0,2,0
4604755169173821,2,0,0,3,0
4527038571912720,0,1,0,12,0
4320055761691079,2,1,1,6,0
4976221381494883,2,0,1,2,0
4043104898233557,0,2,0,3,0
4294985600862774,0,2,0,12,0
4737666059162669,1,1,1,9,0
4789168551886512,0,1,0,7,0
4263490611428316,0,1,1,2,0
4312572746790495,2,4,1,3,0
4259601318922023,0,4,0,10,0
4520907879241783,0,4,0,6,0
4685630299047322,1,2,0,10,0
4744313917146060,2,2,1,5,0
4469565482523956,2,4,0,11,0
4467693199354614,1,0,1,10,0
4732290793883731,2,4,1,12,0
4982054904353266,1,0,1,8,0
4654917354431955,1,2,0,12,0
4565752786856240,1,3,1,1,0
4576986371368909,2,4,1,1,0
4074431387391634,1,3,0,14,0
4125029114580849,2,0,1,13,0
4204680991567145,1,2,1,14,0
4797660810875328,1,2,1,6,0
4826440768250302,2,4,1,1,0
4190792029083254,2,1,0,4,0
4622817181016806,1,2,0,3,0
4106777716005564,0,1,1,4,0
4946490474675149,0,1,1,8,0
4315629893077725,0,2,1,11,0
4914847471714411,2,3,1,13,0
4403935688180480,0,1,0,9,0
4183996242905040,0,1,1,12,0
4114810029418784,1,1,0,5,0
4068234141090684,0,2,0,9,0
4866149193868353,1,0,1,1,0
4682773814246475,0,0,1,5,0
4435168359597301,2,2,1,9,0
4829309997497439,2,1,0,2,0
4243814698635078,1,1,1,6,0
4043498892237808,1,0,0,3,0
4041352753537123,1,3,1,13,0
4078549729569983,0,4,1,9,0
4612314105903030,1,1,1,7,0
4592217972421248,2,0,1,11,0
4125308985171445,0,3,0,10,0
4051914581957497,2,0,1,4,0
4413216946497869,0,2,0,10,0
4222093136986493,0,0,0,3,0
4209691664590236,0,4,0,1,0
4986927841527611,2,3,0,7,0
4839582820811103,0,0,1,6,0
4465837355187571,0,0,0,12,0
4797539247731256,1,4,0,5,0
4786498240566727,0,1,0,8,0
4695930781385141,0,4,0,5,0
4747326761685451,0,0,0,7,0
4259849975037334,0,0,1,3,0
4630995657264264,0,1,0,3,0
4872523229781552,2,0,1,13,0
4797584726629043,1,1,1,10,0
4361038450726109,0,0,1,14,0
4647084291566243,2,0,1,2,0
4884854397608285,0,2,0,8,0
4748532211140497,0,0,0,14,0
4809057926970000,0,3,0,9,0
4213490626320814,2,3,0,6,0
4049352102642501,0,4,0,12,0
4249613232670409,1,4,0,2,0
4742880184670008,1,3,1,14,0
4633963013140161,0,0,1,13,0
4223820171633070,2,0,0,7,0
4510677472193671,0,2,1,9,0
4196767561592114,2,0,0,7,0
4820563737885068,0,4,1,1,0
4756591578755569,1,3,0,7,0
4436960015914972,0,3,0,5,0
4033287447853488,2,1,0,7,0
4500598002714053,0,3,0,1,0
4053162100024054,1,1,0,2,0
4305181522146424,0,1,1,9,0
4634950788371856,0,3,0,11,0
4145176476043167,1,0,0,8,0
4525347917198619,0,2,1,7,0
4845780289174649,2,1,0,3,0
4555401181999294,1,3,0,12,0
4523577045700108,1,0,1,6,0
4222687837925286,1,2,0,11,0
4946937587471691,1,1,0,5,0
4343591675814244,1,1,0,8,0
4841100724011294,1,0,0,2,0
4944758508662693,2,2,1,8,0
4245595992720918,0,2,1,14,0
4814697141943192,2,2,1,12,0
4862147070238991,1,2,1,9,0
4306951876375640,0,4,1,8,0
4695781612262037,1,1,0,6,0
4453032984112554,1,4,1,5,0
4802148960655677,2,4,1,5,0
4311749433482252,2,1,0,8,0
4363081505160260,2,4,1,6,0
4302360729111950,2,3,1,14,0
4098517210208649,2,1,1,5,0
4981618687948830,0,0,1,2,0
4333683907063682,1,3,0,7,0
4454975506300140,2,3,0,8,0
4846590270263973,2,1,0,3,0
4264320802053640,2,4,0,8,0
4541633798567570,0,2,0,1,0
4165071449464225,2,2,1,8,0
4327233252187666,0,2,1,5,0
4621441904425474,0,3,0,2,0
4122489611874223,2,2,0,3,0
4094444173878173,1,0,1,2,0
4602034808989910,2,3,1,3,0
4042331711318684,1,1,0,8,0
4197201698266276,1,2,0,4,0
4246384696443609,2,0,1,12,0
4262844563663158,2,1,1,1,0
4348083129191341,0,0,0,8,0
4672974529354339,2,4,0,13,0
4755058247496729,2,4,1,1,0
4214765908265756,0,1,1,4,0
4090010204675815,2,0,0,7,0
4228225773561445,1,1,0,12,0
4108035639075521,2,1,1,8,0
4670053162923833,0,3,0,1,0
4045050770118366,0,1,0,11,0
4540545372926876,0,0,1,12,0
4606706401765286,0,4,1,8,0
4209314649769722,0,4,0,14,0
4700796282566312,1,4,0,3,0
4993628227653994,2,0,0,2,0
4343008504919755,1,3,0,12,0
4602292927857836,2,2,1,5,0
4310237688015242,2,2,0,5,0
4738839452840814,2,3,1,14,0
4581401732986269,2,3,1,1,0
4979104042151406,2,2,1,1,0
4751909481528136,0,1,0,13,0
4814928727066946,0,4,0,5,0
4348012649864095,0,4,1,11,0
4814439684101353,1,0,1,5,0
4623818989002377,0,1,1,11,0
4481628465915393,2,1,0,4,0
4242274885315821,0,1,0,4,0
4564610787274980,2,3,1,8,0
4970659111714029,1,4,1,12,0
4824701298333963,1,3,0,13,0
4307220371320637,0,0,1,12,0
4173971225558704,0,3,0,7,0
4526693173352542,1,3,1,4,0
4028348338996401,2,3,0,2,0
4454410837021371,2,3,1,14,0
4164118204999142,0,1,1,3,0
4298044627513501,0,2,0,11,0
4704513107642434,2,2,1,7,0
4494209439890379,1,1,1,1,0
4356253105520446,2,3,1,4,0
4649534403477349,2,0,1,11,0
4322463493900727,0,4,0,2,0
4408431330065779,0,2,1,4,0
4070969692318804,0,0,0,6,0
4415757192342513,2,1,0,6,0
4757117692152217,1,1,1,4,0
4040135945448098,2,1,0,10,0
4710268559036872,0,4,0,2,0
4800784925838958,2,3,1,2,0
4599526688186942,1,3,1,9,0
4878673847282824,0,4,1,12,0
4546659455315917,2,3,0,11,0
4206468101396458,1,3,1,5,0
4439948381594319,2,1,1,7,0
4292754788205426,1,2,0,6,0
4105943484831588,0,2,1,8,0
4650462625437147,2,4,0,11,0
4147718399751927,0,2,1,7,0
4691852132560129,0,1,0,7,0
4083824970101759,2,3,0,6,0
4148357603264085,0,2,0,5,0
4759501745930364,2,4,1,12,0
4586274500804450,2,4,0,14,0
4215818844161214,2,0,1,5,0
4248448761103139,0,4,1,11,0
4923172691254984,1,4,1,5,0
4115281680634672,0,4,1,13,0
4411265911557951,2,3,1,13,0
4437262768376221,2,2,0,6,0
4770125308304216,1,3,1,6,0
4827792462794269,1,1,0,13,0
4762974814359663,0,4,0,13,0
4669394846340637,2,3,0,8,0
4036548740180706,0,4,0,13,0
4034950848386858,2,1,1,10,0
4784587490507217,2,4,0,13,0
4669595785158992,2,2,1,3,0
4925165045744823,1,4,0,5,0
4518356413679419,0,2,0,12,0
4541266626528827,1,3,1,10,0
4531703510449100,1,4,0,6,0
4278519189118751,1,0,0,1,0
4706521886481708,2,4,0,11,0
4490508257879511,0,4,0,8,0
4950137737749426,2,1,0,3,0
4636053872005254,0,0,0,12,0
4773336633011726,1,2,0,5,0
4808115488045719,1,2,1,13,0
4761757696757729,2,4,1,3,0
4364224435403132,1,4,0,10,0
4910280955020895,1,1,1,9,0
4194063176595797,2,3,0,8,0
4994609744749712,2,2,1,4,0
4009348492876293,1,0,1,3,0
4786690100874361,0,0,0,4,0
4019213478230147,1,3,0,11,0
4062108331881076,2,0,1,10,0
4162779585831600,0,4,1,6,0
4614613753703172,0,3,0,7,0
4625482616789027,0,3,1,6,0
4125952801784079,1,0,1,8,0
4784938098869105,2,3,1,4,0
4248250253263441,1,0,1,1,0
4290625198621315,0,0,0,6,0
4469321909402790,2,1,0,13,0
4997783601777889,2,3,0,14,0
4574731027949989,1,0,0,8,0
4867728055328959,2,4,0,9,0
4338270608545640,1,1,1,4,0
4586063840343802,0,0,0,5,0
4567722298212305,1,1,0,8,0
4191750761352658,1,3,0,7,0
4964638680774349,0,0,1,2,0
4735965985194743,2,3,0,9,0
4428886748647995,0,1,0,4,0
4952132615115434,1,2,0,14,0
4165027573935430,2,4,1,11,0
4171709365280230,0,3,1,13,0
4742918191508371,2,0,0,10,0
4784573682517560,0,4,1,6,0
4350507749245314,0,4,1,14,0
4993892855861523,1,3,0,6,0
4934716995139841,1,4,0,10,0
4612130612677721,1,4,0,7,0
4443646139450180,2,4,1,1,0
4639799368142830,1,2,1,11,0
4877437604926093,1,3,1,3,0
4370996165404032,1,3,1,6,0
4388753807895220,0,0,1,4,0
4466370756419905,0,4,1,8,0
4172303187091923,1,3,0,3,0
4451742005565299,0,2,1,8,0
4872815246421943,0,1,1,2,0
4257477907824272,2,2,1,3,0
4666701370465478,2,2,1,14,0
4515677362676780,1,1,0,13,0
4870131203126521,1,0,0,3,0
4525055214554034,0,0,1,10,0
4712881045759937,0,4,0,5,0
4281894376483440,0,0,0,3,0
4864578908867619,0,2,1,2,0
4732710367383941,0,3,1,2,0
4376565942545617,2,2,0,7,0
4511545476770506,1,0,0,2,0
4268778609306584,2,1,0,8,0
4687448970156892,0,2,0,11,0
4532442044252685,2,4,0,10,0
4553300041615060,0,0,1,10,0
4149835036152901,1,3,0,9,0
4855448798116082,2,0,1,3,0
4160578257151889,2,4,0,4,0
4544849360783448,0,4,1,14,0
4515166637509182,1,4,1,2,0
4606774781741657,0,4,1,3,0
4641028645462902,0,4,0,5,0
4270612141452729,2,3,1,1,0
4526559646479297,2,0,0,2,0
4157622281319669,2,0,0,3,0
4576967222160083,0,2,0,2,0
4763631302215067,1,1,0,14,0
4125649126206495,2,4,1,10,0
4480745357151803,1,4,1,7,0
4959030035668128,0,4,0,1,0
4333100473408381,2,2,0,2,0
4516476193818854,1,4,0,6,0
4703997476675011,0,4,0,1,0
4210488833094712,0,2,1,1,0
4268155826937220,0,2,0,7,0
4533238207306386,2,1,0,1,0
4475162116952363,0,4,1,5,0
4589391860136625,1,2,1,13,0
4950930974599805,1,2,1,11,0
